Customer_ID,Full_Name,Email,Signup_Channel
C2181,Dawn Hunter,d.hunter87@email.com,In store
C2182,Cynthia Jones,c.jones80@email.com,In store
C2183,Brandon Rivera,b.rivera51@email.com,Online
C2184,Bridget Williams,b.williams87@email.com,Online
C2185,Alexander Campos,a.campos73@email.com,In store
C2186,Nicole Sanchez,n.sanchez19@email.com,In store
C2187,Michael Knight,m.knight41@email.com,In store
C2188,Joseph Ingram,j.ingram93@email.com,In store
C2189,Kenneth Martin,k.martin55@email.com,App
C2190,Jesus Wilson,j.wilson65@email.com,In store
C2191,Adam Pitts,a.pitts53@email.com,Online
C2192,David Oneill,d.oneill47@email.com,In store
C2193,Louis Johnson,l.johnson59@email.com,Online
C2194,Stephen Brady,s.brady41@email.com,In store
C2195,Dylan Brown,d.brown62@email.com,In store
C2196,Kayla Meadows,k.meadows10@email.com,App
C2197,Harry Adams,h.adams39@email.com,In store
C2198,Karen Hill,k.hill42@email.com,Online
C2199,Travis Andrews,t.andrews51@email.com,Online
C2200,Christie Jones,c.jones51@email.com,App
C2201,Heather Rodriguez,h.rodriguez70@email.com,App
C2202,Tina Benson,t.benson51@email.com,In store
C2203,Kim Burton,k.burton36@email.com,App
C2204,Christina Walker,c.walker38@email.com,App
C2205,Jamie Dawson,j.dawson91@email.com,App
C2206,Jessica Lowery,j.lowery37@email.com,Online
C2207,Ronald Nelson,r.nelson19@email.com,App
C2208,Daniel Cook,d.cook25@email.com,In store
C2209,Jeff Sanchez,j.sanchez91@email.com,In store
C2210,Justin Greene,j.greene94@email.com,App
C2211,Brady Morse,b.morse29@email.com,App
C2212,David Chaney,d.chaney92@email.com,App
C2213,Benjamin Irwin,b.irwin54@email.com,In store
C2214,Matthew Lee,m.lee33@email.com,Online
C2215,Sharon Noble,s.noble37@email.com,In store
C2216,Anthony King,a.king47@email.com,Online
C2217,Alicia Conway,a.conway34@email.com,In store
C2218,Elizabeth Williams,e.williams90@email.com,In store
C2219,Johnathan Williams,j.williams26@email.com,Online
C2220,Dakota Jackson,d.jackson82@email.com,Online
C2221,Robert Schneider,r.schneider92@email.com,In store
C2222,Jeffrey Harrell,j.harrell72@email.com,App
C2223,Bruce Wagner,b.wagner92@email.com,In store
C2224,Brandon Vasquez,b.vasquez77@email.com,Online
C2225,Debra Perez,d.perez20@email.com,In store
C2226,Daniel Garcia,d.garcia72@email.com,In store
C2227,Michael Morris,m.morris39@email.com,Online
C2228,Judith Harvey,j.harvey98@email.com,App
C2229,Dylan Smith,d.smith30@email.com,App
C2230,Rachel Holland,r.holland70@email.com,Online
C2231,Joseph Vang,j.vang39@email.com,Online
C2232,Jennifer Smith,j.smith69@email.com,Online
C2233,David Becker,d.becker71@email.com,In store
C2234,Courtney George,c.george54@email.com,In store
C2235,Steven Sanders,s.sanders68@email.com,App
C2236,Dana Flores,d.flores31@email.com,Online
C2237,William Griffin,w.griffin33@email.com,App
C2238,Paul Holmes,p.holmes60@email.com,In store
C2239,Jacob Christian,j.christian24@email.com,Online
C2240,Edward Bradley,e.bradley29@email.com,In store
C2241,Kristen Sawyer,k.sawyer52@email.com,In store
C2242,Mark Steele,m.steele72@email.com,App
C2243,Kimberly Glass,k.glass88@email.com,Online
C2244,Anthony Serrano,a.serrano97@email.com,In store
C2245,Annette Durham,a.durham32@email.com,Online
C2246,Matthew Robinson,m.robinson42@email.com,In store
C2247,Jessica Price,j.price34@email.com,App
C2248,Haley Wood,h.wood44@email.com,In store
C2249,Donna Paul,d.paul52@email.com,Online
C2250,Karl Martin,k.martin71@email.com,App
C2251,Nicholas Martinez,n.martinez37@email.com,App
C2252,Emily Acosta,e.acosta41@email.com,Online
C2253,Tanner Barnett,t.barnett69@email.com,Online
C2254,Dylan Williams,d.williams60@email.com,App
C2255,Anne Richmond,a.richmond86@email.com,In store
C2256,Elizabeth Martinez,e.martinez77@email.com,App
C2257,Larry Whitehead,l.whitehead47@email.com,App
C2258,Diane Huang,d.huang63@email.com,Online
C2259,Jason Solis,j.solis39@email.com,Online
C2260,Angela Fernandez,a.fernandez84@email.com,In store
C2261,Daniel Thompson,d.thompson63@email.com,App
C2262,Kimberly Morales,k.morales77@email.com,Online
C2263,Maria Price,m.price81@email.com,App
C2264,Eddie Wright,e.wright65@email.com,In store
C2265,Jeremy Pugh,j.pugh89@email.com,In store
C2266,Kristina Phillips,k.phillips87@email.com,App
C2267,Jeffrey Romero,j.romero34@email.com,App
C2268,Todd Smith,t.smith31@email.com,App
C2269,Jonathan Holland,j.holland56@email.com,Online
C2270,Jonathan Garner,j.garner64@email.com,In store
C2271,Tony Hall,t.hall63@email.com,Online
C2272,Amy Fernandez,a.fernandez73@email.com,Online
C2273,Kyle Rios,k.rios48@email.com,App
C2274,Mackenzie Lewis,m.lewis17@email.com,App
C2275,David Cabrera,d.cabrera36@email.com,In store
C2276,Phyllis Martinez,p.martinez42@email.com,In store
C2277,Tyler Sweeney,t.sweeney19@email.com,Online
C2278,Lisa Hodges,l.hodges25@email.com,App
C2279,Evan Pierce,e.pierce28@email.com,In store
C2280,Jill Bates,j.bates24@email.com,Online
C2281,Tanner Yoder,t.yoder92@email.com,App
C2282,William Carpenter,w.carpenter47@email.com,Online
C2283,Chelsea Morrison,c.morrison58@email.com,In store
C2284,Katherine Walsh,k.walsh93@email.com,In store
C2285,James Parker,j.parker88@email.com,App
C2286,Eric Day,e.day64@email.com,Online
C2287,Andrew Bass,a.bass52@email.com,Online
C2288,Jimmy Moore,j.moore93@email.com,App
C2289,April Brown,a.brown81@email.com,Online
C2290,Richard Simon,r.simon19@email.com,Online
C2291,Jamie Garcia,j.garcia58@email.com,In store
C2292,Laura Smith,l.smith24@email.com,App
C2293,Katelyn Schwartz,k.schwartz85@email.com,In store
C2294,Gary Meyer,g.meyer36@email.com,Online
C2295,Travis Gonzalez,t.gonzalez33@email.com,Online
C2296,Scott Murphy,s.murphy18@email.com,Online
C2297,Edward Lowery,e.lowery71@email.com,App
C2298,Whitney Perez,w.perez79@email.com,Online
C2299,Dawn Brooks,d.brooks87@email.com,Online
C2300,Ariel Powers,a.powers69@email.com,App
C2301,Vincent Knapp,v.knapp57@email.com,App
C2302,Suzanne Mendoza,s.mendoza96@email.com,In store
C2303,Jacqueline Lutz,j.lutz88@email.com,Online
C2304,Maria Gibson,m.gibson63@email.com,Online
C2305,Jeffrey Vazquez,j.vazquez28@email.com,In store
C2306,Raymond Ward,r.ward82@email.com,App
C2307,Elizabeth West,e.west33@email.com,In store
C2308,Anna Tran,a.tran89@email.com,In store
C2309,Tyler Bailey,t.bailey19@email.com,In store
C2310,Mary Collins,m.collins30@email.com,App
C2311,Lisa Lee,l.lee24@email.com,In store
C2312,Emma Anderson,e.anderson80@email.com,App
C2313,Joshua Patterson,j.patterson47@email.com,Online
C2314,Kristin Delgado,k.delgado31@email.com,App
C2315,Amy Cooke,a.cooke13@email.com,App
C2316,Michelle Kaiser,m.kaiser16@email.com,In store
C2317,Daniel Chambers,d.chambers92@email.com,Online
C2318,Christine Hubbard,c.hubbard71@email.com,Online
C2319,John Johnson,j.johnson75@email.com,App
C2320,Tina Kelley,t.kelley22@email.com,Online
C2321,John Davis,j.davis12@email.com,In store
C2322,Angela Whitney,a.whitney55@email.com,App
C2323,Michael Smith,m.smith12@email.com,Online
C2324,Gabriel Chambers,g.chambers12@email.com,In store
C2325,Amy Phillips,a.phillips38@email.com,App
C2326,Jacob Allen,j.allen29@email.com,In store
C2327,Robert Howard,r.howard29@email.com,App
C2328,Harold James,h.james53@email.com,Online
C2329,Vicki Payne,v.payne98@email.com,Online
C2330,Elizabeth Young,e.young52@email.com,In store
C2331,Brittany Evans,b.evans97@email.com,In store
C2332,James Colon,j.colon28@email.com,Online
C2333,Gabriel Leblanc,g.leblanc73@email.com,Online
C2334,Joshua Brooks,j.brooks50@email.com,App
C2335,Megan Cruz,m.cruz23@email.com,App
C2336,Robert Duffy,r.duffy96@email.com,In store
C2337,Susan Travis,s.travis13@email.com,In store
C2338,Heather Ward,h.ward11@email.com,Online
C2339,Jason Valencia,j.valencia98@email.com,App
C2340,Katherine Warren,k.warren96@email.com,In store
C2341,Adam Hernandez,a.hernandez98@email.com,App
C2342,Jade Pineda,j.pineda61@email.com,App
C2343,Sarah Ellis,s.ellis87@email.com,In store
C2344,Mark Nelson,m.nelson24@email.com,Online
C2345,Kayla Bryant,k.bryant40@email.com,Online
C2346,Robin Lopez,r.lopez43@email.com,In store
C2347,Michael Shaw,m.shaw53@email.com,App
C2348,Jordan Ross,j.ross86@email.com,In store
C2349,Cynthia Reyes,c.reyes27@email.com,In store
C2350,Jacqueline Evans,j.evans54@email.com,App
C2351,Monica Garcia,m.garcia35@email.com,Online
C2352,Brian Garrison,b.garrison84@email.com,In store
C2353,Mark Dunn,m.dunn67@email.com,In store
C2354,Shannon Cervantes,s.cervantes59@email.com,App
C2355,Lisa Collins,l.collins81@email.com,App
C2356,Timothy Torres,t.torres40@email.com,App
C2357,Aaron Osborn,a.osborn45@email.com,App
C2358,Marc Gomez,m.gomez30@email.com,App
C2359,Vanessa Phillips,v.phillips63@email.com,App
C2360,Marvin Hancock,m.hancock11@email.com,Online
C2361,William Russell,w.russell79@email.com,Online
C2362,Anne Jones,a.jones47@email.com,In store
C2363,Zachary Gibbs,z.gibbs59@email.com,Online
C2364,Justin Rowland,j.rowland96@email.com,Online
C2365,Ricky Garcia,r.garcia10@email.com,In store
C2366,Alan Beltran,a.beltran66@email.com,App
C2367,Jeremy Fox,j.fox38@email.com,Online
C2368,Andrew Villegas,a.villegas43@email.com,App
C2369,Travis Reynolds,t.reynolds90@email.com,Online
C2370,Aaron Wagner,a.wagner63@email.com,Online
C2371,Johnny Sanchez,j.sanchez27@email.com,In store
C2372,Christopher Mata,c.mata38@email.com,App
C2373,Shannon Faulkner,s.faulkner88@email.com,App
C2374,Brenda Williamson,b.williamson62@email.com,App
C2375,Trevor Bass,t.bass61@email.com,In store
C2376,Sarah Reese,s.reese23@email.com,App
C2377,Bryan Gill,b.gill27@email.com,Online
C2378,Brooke Allen,b.allen95@email.com,Online
C2379,Cole Anderson,c.anderson64@email.com,App
C2380,Veronica King,v.king76@email.com,In store
C2381,Cristian Davis,c.davis62@email.com,Online
C2382,William Sherman,w.sherman53@email.com,In store
C2383,Julia Higgins,j.higgins71@email.com,Online
C2384,Joyce Doyle,j.doyle56@email.com,App
C2385,Lisa Rocha,l.rocha98@email.com,App
C2386,Wesley Tucker,w.tucker92@email.com,App
C2387,Jose Raymond,j.raymond58@email.com,Online
C2388,Antonio Beard,a.beard38@email.com,App
C2389,Roger Stokes,r.stokes23@email.com,App
C2390,Michael Farley,m.farley60@email.com,App
C2391,Kerry Decker,k.decker23@email.com,App
C2392,Maria Rose,m.rose17@email.com,In store
C2393,Richard Taylor,r.taylor74@email.com,In store
C2394,Patrick Galloway,p.galloway77@email.com,In store
C2395,William Bradley,w.bradley92@email.com,Online
C2396,Teresa George,t.george76@email.com,App
C2397,Anna Williamson,a.williamson41@email.com,In store
C2398,Leah Bennett,l.bennett94@email.com,Online
C2399,Claudia Johnson,c.johnson29@email.com,Online
C2400,Robert Rodriguez,r.rodriguez38@email.com,In store
C2401,Anthony Hale,a.hale98@email.com,App
C2402,Theresa West,t.west98@email.com,App
C2403,Eric Baker,e.baker30@email.com,In store
C2404,Jerome Tucker,j.tucker41@email.com,Online
C2405,Brian Rivera,b.rivera31@email.com,Online
C2406,Jasmine Riddle,j.riddle92@email.com,Online
C2407,Bradley Hopkins,b.hopkins57@email.com,Online
C2408,Cynthia Anderson,c.anderson14@email.com,In store
C2409,Mark Vega,m.vega10@email.com,App
C2410,Jason Chen,j.chen86@email.com,App
C2411,Whitney Thompson,w.thompson90@email.com,Online
C2412,Audrey Salazar,a.salazar97@email.com,App
C2413,Christina Mcclain,c.mcclain61@email.com,In store
C2414,Stacey Potts,s.potts94@email.com,Online
C2415,Joan Hawkins,j.hawkins65@email.com,Online
C2416,Garrett Miranda,g.miranda33@email.com,Online
C2417,Luke Hill,l.hill43@email.com,App
C2418,Amy Scott,a.scott60@email.com,App
C2419,Jennifer Whitaker,j.whitaker13@email.com,In store
C2420,Bryan Mcdonald,b.mcdonald23@email.com,In store
C2421,Megan Palmer,m.palmer42@email.com,Online
C2422,Jesus Reid,j.reid72@email.com,Online
C2423,Nathan Li,n.li83@email.com,Online
C2424,Michael Mcgrath,m.mcgrath95@email.com,Online
C2425,Jacob Stark,j.stark80@email.com,App
C2426,Cheryl Dunn,c.dunn59@email.com,In store
C2427,Tyler Burton,t.burton79@email.com,App
C2428,Emily Hood,e.hood36@email.com,Online
C2429,Susan Taylor,s.taylor41@email.com,App
C2430,Bruce Price,b.price31@email.com,In store
C2431,Andrew Johnson,a.johnson78@email.com,In store
C2432,Jacob Dorsey,j.dorsey65@email.com,Online
C2433,Jennifer Knight,j.knight40@email.com,In store
C2434,Michael Williams,m.williams68@email.com,Online
C2435,Matthew Martinez,m.martinez52@email.com,Online
C2436,Candace Robbins,c.robbins27@email.com,App
C2437,Nicole Hughes,n.hughes38@email.com,In store
C2438,Vincent Moon,v.moon60@email.com,In store
C2439,Nicole Davis,n.davis70@email.com,App
C2440,Alexandria Cook,a.cook25@email.com,Online
C2441,Christopher Garza,c.garza94@email.com,Online
C2442,Melissa Mason,m.mason69@email.com,In store
C2443,Michael Collins,m.collins37@email.com,App
C2444,Gregory Johnson,g.johnson81@email.com,Online
C2445,Amy Watson,a.watson59@email.com,Online
C2446,Steven Singh,s.singh49@email.com,Online
C2447,Dawn Galloway,d.galloway64@email.com,App
C2448,Alyssa Ibarra,a.ibarra92@email.com,Online
C2449,Kenneth Richardson,k.richardson80@email.com,In store
C2450,Christina Lewis,c.lewis14@email.com,In store
C2451,Christopher Alexander,c.alexander27@email.com,Online
C2452,Christopher Navarro,c.navarro59@email.com,In store
C2453,Tiffany Stewart,t.stewart96@email.com,In store
C2454,Oscar Day,o.day61@email.com,In store
C2455,William Rodriguez,w.rodriguez73@email.com,App
C2456,Ashley Jones,a.jones78@email.com,In store
C2457,Kaitlyn Randall,k.randall39@email.com,App
C2458,Eric Robinson,e.robinson77@email.com,In store
C2459,Joanna Garcia,j.garcia31@email.com,App
C2460,Amber Anderson,a.anderson17@email.com,Online
C2461,Douglas Stokes,d.stokes46@email.com,App
C2462,Emily Brown,e.brown65@email.com,In store
C2463,Alyssa Edwards,a.edwards95@email.com,In store
C2464,Brooke Barry,b.barry51@email.com,In store
C2465,Andrew Ramos,a.ramos58@email.com,In store
C2466,Patricia English,p.english17@email.com,Online
C2467,Tyler Adams,t.adams95@email.com,In store
C2468,Karen Johnson,k.johnson63@email.com,In store
C2469,Mary Barker,m.barker57@email.com,Online
C2470,Denise Mccullough,d.mccullough37@email.com,In store
C2471,Jose Adams,j.adams75@email.com,Online
C2472,Joshua Decker,j.decker90@email.com,App
C2473,Yolanda Morales,y.morales22@email.com,App
C2474,Joseph Mcknight,j.mcknight91@email.com,App
C2475,Nicole Munoz,n.munoz42@email.com,Online
C2476,David Orr,d.orr62@email.com,App
C2477,Adrian Brewer,a.brewer45@email.com,In store
C2478,Kathleen Adams,k.adams78@email.com,App
C2479,Brian Wong,b.wong43@email.com,In store
C2480,Bethany Garrett,b.garrett70@email.com,App
C2481,Jared Gibbs,j.gibbs15@email.com,In store
C2482,Brian Keller,b.keller62@email.com,App
C2483,Charles Wiley,c.wiley80@email.com,Online
C2484,Whitney Parker,w.parker90@email.com,Online
C2485,James Pham,j.pham45@email.com,Online
C2486,Keith Osborn,k.osborn15@email.com,App
C2487,Whitney Palmer,w.palmer75@email.com,Online
C2488,Adam Johnson,a.johnson36@email.com,App
C2489,Jennifer Glenn,j.glenn60@email.com,App
C2490,William Hall,w.hall97@email.com,Online
C2491,Savannah Wolf,s.wolf98@email.com,App
C2492,Kathryn Turner,k.turner33@email.com,In store
C2493,Meagan Riddle,m.riddle85@email.com,Online
C2494,Nicholas Valdez,n.valdez79@email.com,Online
C2495,Rebecca Brooks,r.brooks88@email.com,In store
C2496,Brianna Brown,b.brown63@email.com,App
C2497,Amanda Robinson,a.robinson87@email.com,In store
C2498,Jeffrey Humphrey,j.humphrey14@email.com,Online
C2499,Carolyn Mclaughlin,c.mclaughlin89@email.com,App
C2500,Joyce Wilson,j.wilson72@email.com,Online
C2501,Zachary Merritt,z.merritt47@email.com,In store
C2502,Gregory Weaver,g.weaver40@email.com,In store
C2503,Samuel Peterson,s.peterson15@email.com,App
C2504,Betty Christensen,b.christensen79@email.com,In store
C2505,Jack Pace,j.pace82@email.com,Online
C2506,Kimberly Douglas,k.douglas19@email.com,App
C2507,Gregory Martinez,g.martinez49@email.com,Online
C2508,Gwendolyn Clements,g.clements29@email.com,In store
C2509,Glenda Moran,g.moran42@email.com,Online
C2510,Savannah Hamilton,s.hamilton63@email.com,App
C2511,Bridget Stevens,b.stevens46@email.com,In store
C2512,Carolyn Livingston,c.livingston93@email.com,In store
C2513,Ryan Harris,r.harris15@email.com,In store
C2514,Andrea Elliott,a.elliott59@email.com,App
C2515,Stephanie Jones,s.jones93@email.com,Online
C2516,Kimberly Moore,k.moore81@email.com,App
C2517,Jamie Garner,j.garner88@email.com,Online
C2518,Allison Turner,a.turner60@email.com,Online
C2519,Mitchell Hooper,m.hooper70@email.com,Online
C2520,Robert Singh,r.singh21@email.com,App
C2521,Ryan Richardson,r.richardson92@email.com,In store
C2522,Hunter Sanders,h.sanders35@email.com,In store
C2523,Diana Gould,d.gould24@email.com,Online
C2524,Maria Campbell,m.campbell86@email.com,In store
C2525,Michael Jordan,m.jordan74@email.com,In store
C2526,Debbie Cortez,d.cortez63@email.com,App
C2527,Heather Powell,h.powell87@email.com,App
C2528,Jane Blankenship,j.blankenship60@email.com,Online
C2529,Jamie Sanchez,j.sanchez29@email.com,In store
C2530,Shirley Elliott,s.elliott20@email.com,App
C2531,Kyle Harmon,k.harmon61@email.com,In store
C2532,Christopher Schultz,c.schultz63@email.com,App
C2533,Bethany Scott,b.scott78@email.com,App
C2534,Diane Collins,d.collins21@email.com,Online
C2535,Annette Baker,a.baker30@email.com,Online
C2536,Richard Hunt,r.hunt78@email.com,App
C2537,Alyssa Maldonado,a.maldonado85@email.com,In store
C2538,Rhonda Cole,r.cole45@email.com,In store
C2539,Alexis Smith,a.smith62@email.com,Online
C2540,Ryan Bishop,r.bishop28@email.com,App
C2541,Ashley Collins,a.collins69@email.com,In store
C2542,Alyssa Davis,a.davis82@email.com,Online
C2543,Robert Davis,r.davis38@email.com,Online
C2544,Thomas Peters,t.peters66@email.com,In store
C2545,Sarah Williams,s.williams49@email.com,Online
C2546,Crystal Dorsey,c.dorsey84@email.com,App
C2547,Joshua Harris,j.harris31@email.com,Online
C2548,Jeanne Miller,j.miller60@email.com,In store
C2549,Bradley Bailey,b.bailey61@email.com,App
C2550,Travis Brown,t.brown31@email.com,In store
C2551,Brooke Barnes,b.barnes71@email.com,App
C2552,Steven Moreno,s.moreno69@email.com,In store
C2553,Diane Johnson,d.johnson16@email.com,App
C2554,John Johnson,j.johnson62@email.com,App
C2555,Kimberly Anderson,k.anderson13@email.com,In store
C2556,Jessica Cross,j.cross16@email.com,App
C2557,Virginia Blankenship,v.blankenship12@email.com,In store
C2558,Diane Schultz,d.schultz43@email.com,In store
C2559,Robin Levine,r.levine97@email.com,Online
C2560,Shelby Lewis,s.lewis47@email.com,Online
C2561,Adam Martin,a.martin13@email.com,Online
C2562,Patricia Davis,p.davis98@email.com,In store
C2563,Paige Murphy,p.murphy70@email.com,App
C2564,Kenneth Hamilton,k.hamilton74@email.com,In store
C2565,Shawn Greer,s.greer80@email.com,Online
C2566,Robert Pacheco,r.pacheco70@email.com,In store
C2567,Kathleen Bishop,k.bishop15@email.com,App
C2568,Juan Jackson,j.jackson83@email.com,In store
C2569,Carlos Cruz,c.cruz76@email.com,App
C2570,Aaron Love,a.love37@email.com,Online
C2571,Beth Smith,b.smith36@email.com,In store
C2572,Kimberly Oneill,k.oneill55@email.com,App
C2573,Brittany Reilly,b.reilly49@email.com,In store
C2574,Mark Shaffer,m.shaffer18@email.com,Online
C2575,Christian Roman,c.roman71@email.com,In store
C2576,Heather Rogers,h.rogers25@email.com,App
C2577,Sean Hill,s.hill77@email.com,App
C2578,Christopher Silva,c.silva44@email.com,App
C2579,Jamie Oliver,j.oliver92@email.com,Online
C2580,Brenda Arnold,b.arnold12@email.com,In store
C2581,Lori Greer,l.greer68@email.com,Online
C2582,Stephanie Lee,s.lee46@email.com,App
C2583,John Henson,j.henson96@email.com,App
C2584,Christine Stewart,c.stewart15@email.com,In store
C2585,Samantha Campbell,s.campbell78@email.com,In store
C2586,Heather Cline,h.cline66@email.com,In store
C2587,Andrew Peterson,a.peterson33@email.com,App
C2588,Morgan Bray,m.bray84@email.com,App
C2589,John Austin,j.austin31@email.com,Online
C2590,Peggy Huffman,p.huffman43@email.com,In store
C2591,Caitlin Moore,c.moore46@email.com,In store
C2592,Rebecca Copeland,r.copeland90@email.com,App
C2593,Kimberly Molina,k.molina88@email.com,In store
C2594,Jonathan Sanders,j.sanders52@email.com,Online
C2595,Justin Baker,j.baker24@email.com,In store
C2596,Melinda Newton,m.newton61@email.com,App
C2597,Robin Soto,r.soto27@email.com,App
C2598,Joel Moore,j.moore89@email.com,Online
C2599,Anthony Lane,a.lane44@email.com,App
C2600,Amanda Nunez,a.nunez50@email.com,Online
C2601,Kathryn Snyder,k.snyder71@email.com,In store
C2602,Raven Williams,r.williams21@email.com,App
C2603,Carol Singleton,c.singleton37@email.com,Online
C2604,Lauren Gutierrez,l.gutierrez65@email.com,Online
C2605,Frank Murray,f.murray27@email.com,In store
C2606,Thomas Anthony,t.anthony66@email.com,Online
C2607,John Shaw,j.shaw96@email.com,App
C2608,Vincent Mendez,v.mendez90@email.com,App
C2609,Courtney Lee,c.lee54@email.com,Online
C2610,Colleen Boyd,c.boyd74@email.com,App
C2611,Alexandra Kelley,a.kelley47@email.com,App
C2612,Jessica Smith,j.smith24@email.com,In store
C2613,Stephanie Powell,s.powell30@email.com,App
C2614,Kimberly Barber,k.barber60@email.com,Online
C2615,Joseph Bailey,j.bailey95@email.com,Online
C2616,Jennifer Nash,j.nash44@email.com,In store
C2617,William Hooper,w.hooper13@email.com,App
C2618,James Wright,j.wright41@email.com,Online
C2619,Bailey George,b.george39@email.com,In store
C2620,David Sparks,d.sparks28@email.com,Online
C2621,Samantha Bass,s.bass74@email.com,Online
C2622,Aaron Garcia,a.garcia54@email.com,App
C2623,Sean Salazar,s.salazar85@email.com,In store
C2624,Susan Rush,s.rush93@email.com,App
C2625,James Lane,j.lane75@email.com,App
C2626,Megan Morris,m.morris93@email.com,Online
C2627,William Hammond,w.hammond57@email.com,Online
C2628,Michael Benson,m.benson49@email.com,App
C2629,Andrea Allen,a.allen62@email.com,App
C2630,Alexander Marquez,a.marquez77@email.com,App
C2631,Phillip Duffy,p.duffy45@email.com,Online
C2632,Brian Hall,b.hall23@email.com,App
C2633,Anthony Robertson,a.robertson42@email.com,App
C2634,Morgan Thompson,m.thompson85@email.com,App
C2635,Michael Hopkins,m.hopkins63@email.com,In store
C2636,Jeremy Williams,j.williams92@email.com,App
C2637,Valerie Horn,v.horn70@email.com,In store
C2638,Allison Fuller,a.fuller51@email.com,In store
C2639,Jocelyn Watkins,j.watkins27@email.com,In store
C2640,Kristin Harvey,k.harvey81@email.com,In store
C2641,Michelle Howard,m.howard95@email.com,In store
C2642,Rachel Small,r.small57@email.com,App
C2643,Shelley Stevenson,s.stevenson93@email.com,App
C2644,Patricia Pierce,p.pierce90@email.com,In store
C2645,Richard Williams,r.williams19@email.com,In store
C2646,Thomas Reyes,t.reyes55@email.com,In store
C2647,Elizabeth Padilla,e.padilla76@email.com,In store
C2648,Kimberly Costa,k.costa74@email.com,Online
C2649,Alexander Lane,a.lane25@email.com,In store
C2650,Sydney Molina,s.molina23@email.com,In store
C2651,Peter Nelson,p.nelson44@email.com,Online
C2652,Glenn James,g.james10@email.com,App
C2653,Austin Barron,a.barron78@email.com,App
C2654,Emily Mendez,e.mendez97@email.com,App
C2655,Amy Henderson,a.henderson64@email.com,In store
C2656,Mary Brown,m.brown76@email.com,Online
C2657,Larry Davis,l.davis72@email.com,Online
C2658,Carolyn Curtis,c.curtis65@email.com,In store
C2659,Regina Graham,r.graham36@email.com,In store
C2660,Brandon Booker,b.booker76@email.com,Online
C2661,Natalie King,n.king22@email.com,In store
C2662,William Smith,w.smith39@email.com,In store
C2663,Edward Dean,e.dean87@email.com,Online
C2664,Joshua Horn,j.horn53@email.com,Online
C2665,Melanie Williams,m.williams18@email.com,Online
C2666,Kyle Howard,k.howard74@email.com,In store
C2667,Tamara Bell,t.bell76@email.com,App
C2668,Tracy Barry,t.barry30@email.com,Online
C2669,Melissa Taylor,m.taylor39@email.com,In store
C2670,Tabitha Blackburn,t.blackburn64@email.com,Online
C2671,Andrea Frederick,a.frederick57@email.com,Online
C2672,Rickey Wade,r.wade22@email.com,In store
C2673,Karen Green,k.green52@email.com,App
C2674,Amber Cole,a.cole83@email.com,In store
C2675,Donald Edwards,d.edwards46@email.com,In store
C2676,Amy Zamora,a.zamora44@email.com,App
C2677,David Jimenez,d.jimenez37@email.com,Online
C2678,Melissa Patrick,m.patrick66@email.com,App
C2679,Patrick Banks,p.banks70@email.com,App
C2680,Angel Butler,a.butler69@email.com,Online
C2681,Clayton Gonzalez,c.gonzalez88@email.com,App
C2682,Austin Smith,a.smith33@email.com,Online
C2683,Jaime Anderson,j.anderson53@email.com,Online
C2684,Patrick Lawson,p.lawson54@email.com,In store
C2685,Michele Barber,m.barber69@email.com,In store
C2686,Michael Orozco,m.orozco34@email.com,Online
C2687,Lauren Kelly,l.kelly85@email.com,Online
C2688,Francis Murray,f.murray40@email.com,App
C2689,Joshua James,j.james11@email.com,App
C2690,Jeffrey Frederick,j.frederick47@email.com,In store
C2691,Jordan Williams,j.williams27@email.com,In store
C2692,Maria Rollins,m.rollins89@email.com,In store
C2693,Chelsea Padilla,c.padilla43@email.com,App
C2694,Julie Frederick,j.frederick72@email.com,Online
C2695,Brittney Boyd,b.boyd56@email.com,Online
C2696,Tony Ramirez,t.ramirez22@email.com,In store
C2697,Lisa Wolf,l.wolf61@email.com,App
C2698,Dawn Kim,d.kim70@email.com,In store
C2699,Michael Trujillo,m.trujillo12@email.com,Online
C2700,Edward Hawkins,e.hawkins77@email.com,App
C2701,Kayla Robinson,k.robinson68@email.com,App
C2702,Lori Miller,l.miller63@email.com,In store
C2703,James Shannon,j.shannon11@email.com,Online
C2704,Sheila Cunningham,s.cunningham69@email.com,App
C2705,Teresa Moreno,t.moreno24@email.com,App
C2706,Alex Estes,a.estes47@email.com,Online
C2707,Courtney Myers,c.myers72@email.com,Online
C2708,Devin Hammond,d.hammond71@email.com,Online
C2709,Scott Harris,s.harris27@email.com,App
C2710,John Hartman,j.hartman38@email.com,App
C2711,Ashley Hill,a.hill66@email.com,Online
C2712,Lynn Collins,l.collins33@email.com,Online
C2713,Linda Chan,l.chan15@email.com,Online
C2714,John Callahan,j.callahan51@email.com,Online
C2715,Harold Mann,h.mann31@email.com,In store
C2716,Randy Nolan,r.nolan96@email.com,Online
C2717,Hannah Gordon,h.gordon63@email.com,In store
C2718,James Anderson,j.anderson51@email.com,App
C2719,Frank Brown,f.brown77@email.com,In store
C2720,Sandra Thompson,s.thompson65@email.com,In store
C2721,Joseph Garrison,j.garrison51@email.com,In store
C2722,Jamie Cox,j.cox63@email.com,App
C2723,Thomas Berg,t.berg92@email.com,In store
C2724,John Pierce,j.pierce22@email.com,Online
C2725,Stephen Mitchell,s.mitchell49@email.com,In store
C2726,Marcus Newman,m.newman50@email.com,App
